source_file,sample_index,brake_temp,oil_pressure,engine_temp,tire_pressure,brake_fluid_level,mileage,failure_occurred,failure_type,obd_coolant_temp,obd_intake_pressure,obd_avg_speed
2017-08-01_Seat_Leon_KA_RT_Normal.csv,9,71.0,29.6,80.0,26.4,77.0,17439,0,none,58.9,101.0,0.0
2017-08-01_Seat_Leon_KA_RT_Normal.csv,10,77.7,44.9,91.0,32.6,93.8,78636,0,none,91.0,126.8,116.2
2017-08-01_Seat_Leon_KA_RT_Normal.csv,11,115.3,19.6,91.0,22.7,52.4,73129,1,brake,91.0,178.6,125.0
2017-08-01_Seat_Leon_KA_RT_Normal.csv,12,60.0,39.3,80.0,32.8,95.8,56476,0,none,62.0,105.0,3.6
2017-08-01_Seat_Leon_KA_RT_Normal.csv,13,97.8,31.1,90.2,27.9,73.8,85247,0,none,90.2,144.9,110.2
2017-08-01_Seat_Leon_KA_RT_Normal.csv,14,71.9,41.2,91.0,30.2,90.2,69510,0,none,91.0,99.0,0.0
2017-08-02_Seat_Leon_RT_S_Normal.csv,0,71.1,40.5,90.7,30.4,86.1,10020,0,none,90.7,166.4,124.5
2017-08-02_Seat_Leon_RT_S_Normal.csv,1,65.2,49.7,84.6,33.4,89.4,41954,0,none,84.6,133.1,81.1
2017-08-02_Seat_Leon_RT_S_Normal.csv,2,77.6,54.6,90.0,31.8,97.0,29334,0,none,90.0,103.1,17.2
2017-08-02_Seat_Leon_RT_S_Normal.csv,3,75.7,50.1,89.0,32.9,90.4,45218,0,none,89.0,115.0,92.0
2017-08-02_Seat_Leon_RT_S_Normal.csv,4,77.6,52.8,90.6,32.0,96.6,25289,0,none,90.6,107.3,74.3
2017-08-02_Seat_Leon_RT_S_Normal.csv,5,99.6,22.7,80.0,23.7,55.1,12725,1,engine,76.0,118.7,35.7
2017-08-02_Seat_Leon_RT_S_Normal.csv,6,102.4,33.9,91.0,26.6,81.4,69012,1,brake,91.0,110.1,36.8
2017-08-02_Seat_Leon_RT_S_Normal.csv,7,103.3,32.4,90.9,26.4,76.8,41825,0,none,90.9,108.8,89.5
2017-08-02_Seat_Leon_RT_S_Normal.csv,8,77.1,42.7,91.0,31.8,91.0,84180,0,none,91.0,101.6,30.5
2017-08-02_Seat_Leon_RT_S_Normal.csv,9,103.4,18.6,86.2,21.6,60.8,32504,1,engine,86.2,108.3,76.6
2017-08-02_Seat_Leon_RT_S_Normal.csv,10,81.9,46.1,92.0,31.2,90.9,41535,0,none,92.0,100.2,4.3
2017-08-02_Seat_Leon_RT_S_Normal.csv,11,77.1,40.6,91.0,33.2,93.6,10655,0,none,91.0,104.5,6.4
2017-08-02_Seat_Leon_RT_S_Normal.csv,12,109.1,21.6,91.0,22.9,54.2,74814,1,brake,91.0,102.6,21.7
2017-08-02_Seat_Leon_RT_S_Normal.csv,13,107.9,18.1,90.0,21.7,48.4,22989,1,brake,90.0,105.7,17.5
2017-08-02_Seat_Leon_RT_S_Normal.csv,14,110.4,21.7,91.0,21.3,53.5,38512,1,engine,91.0,148.9,99.4
2017-08-03_Seat_Leon_S_RT_Normal.csv,0,71.5,52.2,91.0,30.9,85.2,46508,0,none,91.0,148.8,86.0
2017-08-03_Seat_Leon_S_RT_Normal.csv,1,98.8,31.5,90.0,27.9,71.1,78918,0,none,90.0,137.0,112.2
2017-08-03_Seat_Leon_S_RT_Normal.csv,2,108.4,21.5,90.8,23.2,61.7,36576,1,engine,90.8,114.3,123.3
2017-08-03_Seat_Leon_S_RT_Normal.csv,3,65.5,46.0,84.8,31.5,85.1,35895,0,none,84.8,126.9,86.0
2017-08-03_Seat_Leon_S_RT_Normal.csv,4,113.8,21.7,91.0,24.8,57.1,45227,1,brake,91.0,128.8,87.0
2017-08-03_Seat_Leon_S_RT_Normal.csv,5,107.3,18.2,83.3,24.9,58.3,22135,1,fluid,83.3,119.8,86.1
2017-08-03_Seat_Leon_S_RT_Normal.csv,6,75.3,48.5,91.0,31.2,86.8,62107,0,none,91.0,114.8,86.0
2017-08-03_Seat_Leon_S_RT_Normal.csv,7,94.4,20.6,80.0,21.0,50.3,41519,1,engine,78.8,113.8,68.0
2017-08-03_Seat_Leon_S_RT_Normal.csv,8,105.6,32.1,91.0,28.5,79.0,41561,0,none,91.0,113.3,59.0
2017-08-03_Seat_Leon_S_RT_Normal.csv,9,80.7,47.2,91.0,32.8,99.5,63095,0,none,91.0,102.7,3.5
2017-08-03_Seat_Leon_S_RT_Normal.csv,10,101.2,31.6,91.0,28.9,75.2,77530,1,fluid,91.0,115.3,86.7
2017-08-03_Seat_Leon_S_RT_Normal.csv,11,77.8,44.7,88.7,33.6,85.5,22888,0,none,88.7,121.4,76.6
2017-08-03_Seat_Leon_S_RT_Normal.csv,12,77.3,47.8,91.0,33.2,96.1,43424,0,none,91.0,111.7,80.6
2017-08-03_Seat_Leon_S_RT_Normal.csv,13,71.1,45.5,91.0,32.4,91.9,25611,0,none,91.0,112.2,86.5
2017-08-03_Seat_Leon_S_RT_Normal.csv,14,96.2,31.9,91.0,26.7,79.2,89263,1,brake,91.0,102.7,3.8
2017-08-04_Seat_Leon_S_RT_Normal.csv,0,101.6,31.7,92.0,26.5,82.0,62828,0,none,92.0,112.7,52.7
2017-08-04_Seat_Leon_S_RT_Normal.csv,1,79.6,43.0,91.0,33.9,86.3,19694,0,none,91.0,159.2,95.8
2017-08-04_Seat_Leon_S_RT_Normal.csv,2,108.6,19.8,91.2,20.7,52.5,43900,1,engine,91.2,131.7,124.6
2017-08-04_Seat_Leon_S_RT_Normal.csv,3,73.8,43.7,91.0,30.2,86.9,67326,0,none,91.0,142.3,94.9
2017-08-04_Seat_Leon_S_RT_Normal.csv,4,113.8,16.9,91.0,23.3,62.2,67696,1,fluid,91.0,134.5,124.7
2017-08-04_Seat_Leon_S_RT_Normal.csv,5,77.7,50.9,96.0,31.2,94.5,86525,0,none,96.0,102.3,0.2
2017-08-04_Seat_Leon_S_RT_Normal.csv,6,79.2,52.7,91.0,32.8,99.9,50416,0,none,91.0,145.8,77.4
2017-08-04_Seat_Leon_S_RT_Normal.csv,7,91.3,34.9,85.6,27.2,79.1,10740,1,tire,85.6,165.5,80.5
2017-08-04_Seat_Leon_S_RT_Normal.csv,8,96.2,29.7,91.0,28.6,84.8,32123,0,none,91.0,139.0,75.1
2017-08-04_Seat_Leon_S_RT_Normal.csv,9,100.5,32.0,92.0,26.1,84.8,72814,0,none,92.0,157.9,125.0
2017-08-04_Seat_Leon_S_RT_Normal.csv,10,78.2,43.6,91.0,33.0,92.7,73379,0,none,91.0,109.0,28.4
2017-08-04_Seat_Leon_S_RT_Normal.csv,11,107.1,18.0,91.0,24.6,56.8,70985,1,fluid,91.0,77.9,77.3
2017-08-04_Seat_Leon_S_RT_Normal.csv,12,97.6,34.2,91.0,26.4,75.6,14299,1,brake,91.0,114.8,89.7
2017-08-04_Seat_Leon_S_RT_Normal.csv,13,63.6,45.8,81.0,33.7,93.9,67752,0,none,81.0,117.3,64.4
2017-08-04_Seat_Leon_S_RT_Normal.csv,14,86.6,23.3,80.0,22.0,55.0,54249,1,engine,68.7,133.4,33.5
2017-08-05_Seat_Leon_S_CW_Normal.csv,0,110.1,19.5,91.0,22.6,49.9,81446,1,engine,91.0,114.6,72.0
2017-08-05_Seat_Leon_S_CW_Normal.csv,1,80.8,39.0,91.0,30.9,95.9,88091,0,none,91.0,112.8,16.8
2017-08-05_Seat_Leon_S_CW_Normal.csv,2,80.7,53.9,91.0,30.3,90.7,86454,0,none,91.0,114.7,74.6
2017-08-05_Seat_Leon_S_CW_Normal.csv,3,99.1,34.1,90.9,26.4,78.9,86839,1,tire,90.9,147.6,124.6
2017-08-05_Seat_Leon_S_CW_Normal.csv,4,72.0,39.7,90.0,33.4,96.4,46543,0,none,90.0,98.5,75.9
2017-08-05_Seat_Leon_S_CW_Normal.csv,5,73.5,53.2,90.0,30.3,97.0,86986,0,none,90.0,103.6,63.9
2017-08-05_Seat_Leon_S_CW_Normal.csv,6,97.2,21.7,80.9,22.2,52.3,59602,1,brake,80.9,110.6,13.1
2017-08-05_Seat_Leon_S_CW_Normal.csv,7,115.0,22.2,91.0,20.7,45.2,66033,1,brake,91.0,129.7,72.0
2017-08-05_Seat_Leon_S_CW_Normal.csv,8,103.3,31.1,90.0,28.8,71.5,66927,0,none,90.0,151.5,126.2
2017-08-05_Seat_Leon_S_CW_Normal.csv,9,76.9,54.3,90.4,31.2,88.5,87356,0,none,90.4,121.5,55.6
2017-08-05_Seat_Leon_S_CW_Normal.csv,10,80.9,41.3,92.0,32.1,91.8,57424,0,none,92.0,161.2,40.4
2017-08-05_Seat_Leon_S_CW_Normal.csv,11,108.0,21.6,90.0,20.2,60.1,57445,1,brake,90.0,107.5,37.6
2017-08-05_Seat_Leon_S_CW_Normal.csv,12,74.2,52.9,91.0,32.9,86.0,32355,0,none,91.0,120.6,44.6
2017-08-05_Seat_Leon_S_CW_Normal.csv,13,97.3,33.9,90.0,27.8,83.0,86630,0,none,90.0,107.8,42.6
2017-08-05_Seat_Leon_S_CW_Normal.csv,14,72.6,52.8,90.0,31.5,93.6,39880,0,none,90.0,109.4,45.6
2017-08-07_Seat_Leon_KA_RT_Frei.csv,0,72.8,47.3,91.0,32.6,95.0,36260,0,none,91.0,189.8,130.0
2017-08-07_Seat_Leon_KA_RT_Frei.csv,1,77.3,51.8,92.7,30.8,94.7,20499,0,none,92.7,192.1,191.5
2017-08-07_Seat_Leon_KA_RT_Frei.csv,2,100.8,29.3,91.0,26.1,75.5,17563,0,none,91.0,114.2,94.3
2017-08-07_Seat_Leon_KA_RT_Frei.csv,3,102.7,34.5,90.9,28.0,75.2,80806,1,tire,90.9,138.4,130.0
2017-08-07_Seat_Leon_KA_RT_Frei.csv,4,99.0,34.6,90.8,29.0,77.8,12524,0,none,90.8,107.0,70.2
2017-08-07_Seat_Leon_KA_RT_Frei.csv,5,74.1,46.2,91.0,30.5,95.4,13712,0,none,91.0,164.3,125.2
2017-08-07_Seat_Leon_KA_RT_Frei.csv,6,103.8,28.4,90.8,28.0,74.7,64423,1,fluid,90.8,170.8,112.8
2017-08-07_Seat_Leon_KA_RT_Frei.csv,7,81.5,51.3,93.0,33.4,90.3,67596,0,none,93.0,225.6,191.7
2017-08-07_Seat_Leon_KA_RT_Frei.csv,8,71.7,53.3,90.0,31.8,88.4,47092,0,none,90.0,113.1,30.0
2017-08-07_Seat_Leon_KA_RT_Frei.csv,9,102.9,23.4,80.0,22.4,55.2,63081,1,engine,78.2,141.0,82.2
2017-08-07_Seat_Leon_KA_RT_Frei.csv,10,115.9,18.2,91.0,23.6,52.8,89595,1,engine,91.0,208.2,106.2
2017-08-07_Seat_Leon_KA_RT_Frei.csv,11,102.9,30.8,92.4,28.4,82.8,68810,1,fluid,92.4,190.9,106.0
2017-08-07_Seat_Leon_KA_RT_Frei.csv,12,72.4,40.9,90.3,31.5,98.0,12047,0,none,90.3,130.9,125.4
2017-08-07_Seat_Leon_KA_RT_Frei.csv,13,75.2,44.7,91.0,33.2,96.7,56046,0,none,91.0,111.2,82.3
2017-08-07_Seat_Leon_KA_RT_Frei.csv,14,74.9,54.0,91.0,31.0,87.8,85793,0,none,91.0,185.1,130.0
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,0,111.2,18.0,91.0,22.7,51.7,41516,1,brake,91.0,216.3,125.0
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,1,102.3,29.9,90.9,26.5,77.3,43367,1,fluid,90.9,114.4,35.6
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,2,100.1,32.3,91.0,27.8,71.3,15307,0,none,91.0,159.9,116.9
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,3,113.3,15.7,89.0,21.5,48.8,21555,1,fluid,89.0,131.8,82.6
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,4,102.6,30.2,91.0,28.3,81.0,84476,0,none,91.0,188.0,128.8
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,5,108.3,19.7,90.0,24.8,46.9,45667,1,brake,90.0,103.4,0.4
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,6,75.3,34.9,80.0,28.7,82.4,16792,0,none,66.9,150.3,56.0
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,7,77.7,41.7,91.0,32.6,96.9,60456,0,none,91.0,123.2,44.3
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,8,60.0,48.8,80.0,30.0,85.5,50831,0,none,61.2,127.3,51.6
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,9,71.1,42.2,90.7,32.0,85.9,70812,0,none,90.7,200.5,127.8
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,10,98.8,33.9,90.0,27.8,70.1,42893,0,none,90.0,131.7,147.7
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,11,111.9,17.7,91.0,24.7,53.5,56944,1,fluid,91.0,222.9,186.6
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,12,109.9,20.6,85.7,24.9,55.5,49496,1,engine,85.7,116.2,78.5
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,13,77.9,40.6,90.0,33.9,95.9,62810,0,none,90.0,110.2,87.0
2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,14,72.8,46.8,89.1,31.0,98.3,66638,0,none,89.1,143.8,90.0
2017-08-08_Seat_Leon_RT_S_Normal.csv,0,112.3,22.5,91.0,23.2,46.4,62894,1,brake,91.0,191.4,124.0
2017-08-08_Seat_Leon_RT_S_Normal.csv,1,101.1,34.0,90.1,27.5,73.6,55557,0,none,90.1,141.6,86.1
2017-08-08_Seat_Leon_RT_S_Normal.csv,2,73.3,48.8,89.0,30.5,99.7,69342,0,none,89.0,105.2,62.8
2017-08-08_Seat_Leon_RT_S_Normal.csv,3,74.7,53.5,90.0,30.8,97.1,39569,0,none,90.0,119.0,73.4
2017-08-08_Seat_Leon_RT_S_Normal.csv,4,107.2,19.7,89.0,21.0,63.1,78440,1,engine,89.0,106.5,74.4
2017-08-08_Seat_Leon_RT_S_Normal.csv,5,70.7,50.8,90.0,31.6,98.3,86169,0,none,90.0,102.6,86.0
2017-08-08_Seat_Leon_RT_S_Normal.csv,6,74.5,47.3,90.0,34.0,92.0,25012,0,none,90.0,105.3,17.0
2017-08-08_Seat_Leon_RT_S_Normal.csv,7,79.8,40.6,91.0,31.6,91.9,17875,0,none,91.0,102.6,22.1
2017-08-08_Seat_Leon_RT_S_Normal.csv,8,107.8,15.1,90.0,20.4,53.4,14121,1,fluid,90.0,118.6,47.5
2017-08-08_Seat_Leon_RT_S_Normal.csv,9,74.0,47.0,90.0,31.3,98.8,63162,0,none,90.0,155.0,116.2
2017-08-08_Seat_Leon_RT_S_Normal.csv,10,76.7,40.1,90.0,32.3,92.0,86097,0,none,90.0,108.9,86.0
2017-08-08_Seat_Leon_RT_S_Normal.csv,11,64.0,17.1,80.0,22.4,64.8,78087,1,fluid,41.4,96.6,33.5
2017-08-08_Seat_Leon_RT_S_Normal.csv,12,96.0,32.0,91.0,29.0,78.5,24346,1,tire,91.0,168.8,124.1
2017-08-08_Seat_Leon_RT_S_Normal.csv,13,70.2,31.6,80.0,28.3,82.6,69660,0,none,60.6,86.6,4.3
2017-08-08_Seat_Leon_RT_S_Normal.csv,14,73.5,46.8,91.0,31.8,99.8,28854,0,none,91.0,146.4,114.6
2017-08-08_Seat_Leon_S_RT_Normal.csv,0,98.9,34.6,91.0,27.7,83.1,41704,1,brake,91.0,148.0,80.0
2017-08-08_Seat_Leon_S_RT_Normal.csv,1,97.6,28.0,91.0,27.2,73.2,85250,0,none,91.0,96.0,0.0
2017-08-08_Seat_Leon_S_RT_Normal.csv,2,101.8,34.9,91.0,28.9,84.4,71035,0,none,91.0,109.7,86.4
2017-08-08_Seat_Leon_S_RT_Normal.csv,3,70.9,42.8,86.7,31.9,97.3,15475,0,none,86.7,129.4,85.5
2017-08-08_Seat_Leon_S_RT_Normal.csv,4,110.2,18.4,90.6,22.3,60.5,17789,1,engine,90.6,131.5,39.4
2017-08-08_Seat_Leon_S_RT_Normal.csv,5,75.7,41.1,91.0,30.1,99.5,42274,0,none,91.0,99.0,0.0
2017-08-08_Seat_Leon_S_RT_Normal.csv,6,101.1,34.8,90.3,27.3,81.5,59857,0,none,90.3,127.8,88.3
2017-08-08_Seat_Leon_S_RT_Normal.csv,7,105.0,32.2,90.0,26.3,75.8,63470,0,none,90.0,115.0,97.6
2017-08-08_Seat_Leon_S_RT_Normal.csv,8,76.3,45.6,90.0,30.0,85.4,39158,0,none,90.0,114.5,77.9
2017-08-08_Seat_Leon_S_RT_Normal.csv,9,84.9,30.3,80.0,26.9,71.5,55068,0,none,75.9,122.0,86.2
2017-08-08_Seat_Leon_S_RT_Normal.csv,10,97.4,32.6,91.0,27.7,76.4,21084,1,fluid,91.0,164.4,86.4
2017-08-08_Seat_Leon_S_RT_Normal.csv,11,96.7,34.2,91.0,27.3,76.7,53671,0,none,91.0,100.0,1.0
2017-08-08_Seat_Leon_S_RT_Normal.csv,12,108.7,18.7,90.0,21.3,47.7,82648,1,fluid,90.0,100.7,0.7
2017-08-08_Seat_Leon_S_RT_Normal.csv,13,99.4,29.4,90.8,28.2,81.2,11201,1,brake,90.8,114.6,58.0
2017-08-08_Seat_Leon_S_RT_Normal.csv,14,60.0,39.3,80.0,30.9,98.4,76136,0,none,73.8,127.2,86.6
2017-08-09_Seat_Leon_RT_S_Normal.csv,0,77.1,45.6,90.0,33.0,89.0,89742,0,none,90.0,122.3,62.0
2017-08-09_Seat_Leon_RT_S_Normal.csv,1,104.5,30.7,90.0,27.4,81.8,19632,1,fluid,90.0,101.9,2.7
2017-08-09_Seat_Leon_RT_S_Normal.csv,2,77.1,52.9,91.0,30.5,91.0,51729,0,none,91.0,124.7,102.5
2017-08-09_Seat_Leon_RT_S_Normal.csv,3,60.0,51.1,80.0,32.7,93.2,87310,0,none,64.9,108.8,39.5
2017-08-09_Seat_Leon_RT_S_Normal.csv,4,60.0,33.0,80.0,28.6,80.6,45963,1,brake,42.6,88.3,13.0
2017-08-09_Seat_Leon_RT_S_Normal.csv,5,69.1,30.5,80.0,26.7,79.0,47292,1,tire,60.0,139.6,19.2
2017-08-09_Seat_Leon_RT_S_Normal.csv,6,84.3,19.6,80.0,23.6,64.1,25651,1,brake,67.0,109.8,32.7
2017-08-09_Seat_Leon_RT_S_Normal.csv,7,60.0,42.4,80.0,32.4,87.4,86643,0,none,48.6,100.6,10.2
2017-08-09_Seat_Leon_RT_S_Normal.csv,8,78.4,48.0,89.8,32.3,89.5,62057,0,none,89.8,108.2,37.8
2017-08-09_Seat_Leon_RT_S_Normal.csv,9,111.2,19.1,91.0,22.4,45.1,66550,1,engine,91.0,99.3,1.8
2017-08-09_Seat_Leon_RT_S_Normal.csv,10,107.9,17.3,90.0,20.8,52.7,42127,1,fluid,90.0,114.5,51.0
2017-08-09_Seat_Leon_RT_S_Normal.csv,11,71.3,52.2,90.0,33.8,86.0,61749,0,none,90.0,144.8,58.4
2017-08-09_Seat_Leon_RT_S_Normal.csv,12,75.7,43.4,91.0,33.9,91.4,57385,0,none,91.0,120.5,100.2
2017-08-09_Seat_Leon_RT_S_Normal.csv,13,60.0,48.1,80.0,33.5,86.9,19768,0,none,53.8,129.7,55.2
2017-08-09_Seat_Leon_RT_S_Normal.csv,14,67.2,43.2,80.0,33.7,88.3,21969,0,none,80.0,111.6,79.1
2017-08-09_Seat_Leon_S_RT_Normal.csv,0,60.0,41.0,80.0,31.2,96.9,50548,0,none,59.3,117.3,59.0
2017-08-09_Seat_Leon_S_RT_Normal.csv,1,75.0,52.9,92.2,33.6,86.8,42441,0,none,92.2,122.8,86.0
2017-08-09_Seat_Leon_S_RT_Normal.csv,2,80.9,54.4,91.0,32.0,87.8,51047,0,none,91.0,188.2,119.6
2017-08-09_Seat_Leon_S_RT_Normal.csv,3,74.3,45.0,91.0,32.5,88.7,80002,0,none,91.0,180.6,124.9
2017-08-09_Seat_Leon_S_RT_Normal.csv,4,113.8,15.6,90.0,24.4,61.0,38025,1,engine,90.0,140.2,32.8
2017-08-09_Seat_Leon_S_RT_Normal.csv,5,110.7,22.0,91.0,22.3,59.9,14805,1,engine,91.0,143.6,54.3
2017-08-09_Seat_Leon_S_RT_Normal.csv,6,76.7,48.7,92.0,32.5,89.4,40762,0,none,92.0,100.8,0.0
2017-08-09_Seat_Leon_S_RT_Normal.csv,7,78.4,41.8,91.0,31.0,99.2,20519,0,none,91.0,106.8,76.9
2017-08-09_Seat_Leon_S_RT_Normal.csv,8,97.0,28.3,91.0,27.6,84.3,15707,1,fluid,91.0,137.8,82.0
2017-08-09_Seat_Leon_S_RT_Normal.csv,9,60.0,28.7,80.0,27.1,80.3,56592,1,tire,45.3,114.5,25.8
2017-08-09_Seat_Leon_S_RT_Normal.csv,10,79.2,49.2,90.0,32.7,88.4,10094,0,none,90.0,82.2,0.1
2017-08-09_Seat_Leon_S_RT_Normal.csv,11,72.0,45.4,90.1,30.2,90.3,34677,0,none,90.1,146.5,107.1
2017-08-09_Seat_Leon_S_RT_Normal.csv,12,76.0,41.1,91.0,31.4,91.1,25734,0,none,91.0,128.2,125.0
2017-08-09_Seat_Leon_S_RT_Normal.csv,13,77.6,40.6,91.0,33.5,89.0,88886,0,none,91.0,101.7,0.9
2017-08-09_Seat_Leon_S_RT_Normal.csv,14,103.4,32.1,90.2,28.6,85.0,10016,1,brake,90.2,130.3,125.8
2017-08-10_Seat_Leon_RT_S_Normal.csv,0,71.0,53.1,90.0,31.3,95.8,81970,0,none,90.0,102.0,13.7
2017-08-10_Seat_Leon_RT_S_Normal.csv,1,79.6,44.9,91.0,33.4,98.7,17140,0,none,91.0,75.1,41.0
2017-08-10_Seat_Leon_RT_S_Normal.csv,2,108.2,16.8,89.0,24.2,49.8,46891,1,fluid,89.0,98.7,11.6
2017-08-10_Seat_Leon_RT_S_Normal.csv,3,75.4,42.5,90.0,30.9,86.4,82693,0,none,90.0,107.7,40.2
2017-08-10_Seat_Leon_RT_S_Normal.csv,4,71.8,45.6,90.0,32.3,95.8,64422,0,none,90.0,73.8,64.6
2017-08-10_Seat_Leon_RT_S_Normal.csv,5,102.8,30.9,89.0,27.6,82.2,16344,1,fluid,89.0,102.2,7.8
2017-08-10_Seat_Leon_RT_S_Normal.csv,6,115.9,24.7,91.1,24.0,56.5,63590,1,brake,91.1,73.7,25.6
2017-08-10_Seat_Leon_RT_S_Normal.csv,7,72.7,44.9,91.0,33.0,95.8,89874,0,none,91.0,104.4,1.3
2017-08-10_Seat_Leon_RT_S_Normal.csv,8,103.6,32.5,91.0,28.8,84.0,76642,0,none,91.0,74.8,20.4
2017-08-10_Seat_Leon_RT_S_Normal.csv,9,76.0,50.1,90.0,33.6,85.3,68511,0,none,90.0,105.2,29.4
2017-08-10_Seat_Leon_RT_S_Normal.csv,10,97.7,33.4,90.0,28.8,75.4,69846,1,fluid,90.0,102.0,15.0
2017-08-10_Seat_Leon_RT_S_Normal.csv,11,97.6,28.5,92.0,26.1,83.9,64484,0,none,92.0,77.8,61.7
2017-08-10_Seat_Leon_RT_S_Normal.csv,12,72.9,45.2,90.0,30.2,88.6,62935,0,none,90.0,102.0,15.0
2017-08-10_Seat_Leon_RT_S_Normal.csv,13,79.4,38.3,90.0,33.0,96.9,61315,0,none,90.0,106.0,13.2
2017-08-10_Seat_Leon_RT_S_Normal.csv,14,71.9,46.0,91.0,30.0,92.0,10481,0,none,91.0,75.1,19.9
2017-08-10_Seat_Leon_S_RT_Frei.csv,0,111.2,21.9,90.0,24.6,59.4,87659,1,engine,90.0,121.2,66.8
2017-08-10_Seat_Leon_S_RT_Frei.csv,1,81.8,24.8,80.0,21.6,59.6,18776,1,fluid,58.8,135.2,80.4
2017-08-10_Seat_Leon_S_RT_Frei.csv,2,111.3,19.0,90.0,22.9,60.4,74511,1,brake,90.0,120.8,39.3
2017-08-10_Seat_Leon_S_RT_Frei.csv,3,100.7,34.4,90.0,28.6,81.7,27781,0,none,90.0,176.1,116.0
2017-08-10_Seat_Leon_S_RT_Frei.csv,4,80.8,41.5,91.0,31.0,90.8,56656,0,none,91.0,191.0,124.8
2017-08-10_Seat_Leon_S_RT_Frei.csv,5,65.3,38.6,80.0,31.1,99.0,70223,0,none,76.5,114.5,76.9
2017-08-10_Seat_Leon_S_RT_Frei.csv,6,60.0,47.8,80.0,32.2,88.4,76635,0,none,55.7,138.5,48.2
2017-08-10_Seat_Leon_S_RT_Frei.csv,7,73.8,54.4,91.0,33.9,89.5,71148,0,none,91.0,103.0,23.2
2017-08-10_Seat_Leon_S_RT_Frei.csv,8,76.3,50.4,90.0,32.3,95.8,64817,0,none,90.0,128.0,125.0
2017-08-10_Seat_Leon_S_RT_Frei.csv,9,100.2,29.1,90.0,28.6,72.3,34289,0,none,90.0,185.6,115.3
2017-08-10_Seat_Leon_S_RT_Frei.csv,10,108.3,18.7,90.0,21.3,52.0,53843,1,engine,90.0,114.4,40.8
2017-08-10_Seat_Leon_S_RT_Frei.csv,11,114.0,23.0,90.0,20.5,49.7,37336,1,brake,90.0,179.5,123.2
2017-08-10_Seat_Leon_S_RT_Frei.csv,12,72.3,44.3,90.0,32.3,95.9,27296,0,none,90.0,109.8,70.6
2017-08-10_Seat_Leon_S_RT_Frei.csv,13,71.4,43.8,90.0,30.5,86.8,32730,0,none,90.0,144.2,124.3
2017-08-10_Seat_Leon_S_RT_Frei.csv,14,72.6,44.7,91.0,31.8,98.9,57702,0,none,91.0,112.6,85.4
2018-02-14_Seat_Leon_RT_S_Normal.csv,0,77.7,42.2,90.0,32.4,92.6,82118,0,none,90.0,201.4,129.3
2018-02-14_Seat_Leon_RT_S_Normal.csv,1,60.0,31.9,80.0,28.3,74.1,33954,0,none,33.0,124.7,40.7
2018-02-14_Seat_Leon_RT_S_Normal.csv,2,77.7,52.2,90.0,32.2,98.8,26858,0,none,90.0,118.2,108.6
2018-02-14_Seat_Leon_RT_S_Normal.csv,3,74.8,34.8,80.0,27.4,73.2,39184,0,none,62.0,135.4,73.7
2018-02-14_Seat_Leon_RT_S_Normal.csv,4,60.0,40.3,80.0,33.6,99.0,66263,0,none,42.6,109.4,37.0
2018-02-14_Seat_Leon_RT_S_Normal.csv,5,95.3,29.6,88.0,27.1,79.7,71797,0,none,88.0,110.6,13.8
2018-02-14_Seat_Leon_RT_S_Normal.csv,6,95.2,28.5,88.2,27.3,70.2,37575,0,none,88.2,118.8,40.2
2018-02-14_Seat_Leon_RT_S_Normal.csv,7,74.6,39.7,89.0,30.1,99.7,47037,0,none,89.0,112.1,91.0
2018-02-14_Seat_Leon_RT_S_Normal.csv,8,80.0,44.1,90.0,33.2,97.3,13624,0,none,90.0,118.4,106.9
2018-02-14_Seat_Leon_RT_S_Normal.csv,9,60.0,52.4,80.0,33.9,85.3,24590,0,none,42.3,113.1,37.6
2018-02-14_Seat_Leon_RT_S_Normal.csv,10,96.6,33.3,87.8,26.0,78.3,41574,1,brake,87.8,113.8,35.7
2018-02-14_Seat_Leon_RT_S_Normal.csv,11,109.4,21.5,90.0,23.8,47.0,19866,1,brake,90.0,133.0,114.2
2018-02-14_Seat_Leon_RT_S_Normal.csv,12,60.0,19.9,80.0,23.3,47.6,44051,1,engine,17.7,106.6,7.4
2018-02-14_Seat_Leon_RT_S_Normal.csv,13,67.3,28.8,80.0,28.9,82.7,23715,1,tire,59.0,115.9,36.2
